[E-756rr] bank 33490.458, 4479 matched. ruin-recreate K∈[100,400] 6000s seed7
[E-756rr] it105250: cur 33488.031 best 33490.458 (+0.000) T=1.307 acc101728 [1696s]
[E-756rr] it105300: cur 33488.031 best 33490.458 (+0.000) T=1.275 acc101777 [1697s]
[E-756rr] it105350: cur 33488.260 best 33490.458 (+0.000) T=1.244 acc101825 [1698s]
[E-756rr] it105400: cur 33488.260 best 33490.458 (+0.000) T=1.213 acc101873 [1698s]
[E-756rr] it105450: cur 33487.407 best 33490.458 (+0.000) T=1.183 acc101922 [1699s]
[E-756rr] it105500: cur 33487.407 best 33490.458 (+0.000) T=1.154 acc101971 [1700s]
[E-756rr] it105550: cur 33486.296 best 33490.458 (+0.000) T=1.125 acc102021 [1701s]
[E-756rr] it105600: cur 33487.407 best 33490.458 (+0.000) T=1.097 acc102070 [1701s]
[E-756rr] it105650: cur 33487.178 best 33490.458 (+0.000) T=1.070 acc102118 [1702s]
[E-756rr] it105700: cur 33487.221 best 33490.458 (+0.000) T=1.044 acc102168 [1703s]
[E-756rr] it105750: cur 33487.221 best 33490.458 (+0.000) T=1.018 acc102217 [1704s]
[E-756rr] it105800: cur 33487.318 best 33490.458 (+0.000) T=0.993 acc102266 [1704s]
[E-756rr] it105850: cur 33487.141 best 33490.458 (+0.000) T=0.968 acc102316 [1705s]
[E-756rr] it105900: cur 33486.912 best 33490.458 (+0.000) T=0.945 acc102365 [1706s]
[E-756rr] it105950: cur 33486.030 best 33490.458 (+0.000) T=0.921 acc102415 [1707s]
[E-756rr] it106000: cur 33486.912 best 33490.458 (+0.000) T=0.898 acc102465 [1708s]
[E-756rr] it106050: cur 33487.141 best 33490.458 (+0.000) T=0.876 acc102515 [1709s]
[E-756rr] it106100: cur 33487.141 best 33490.458 (+0.000) T=0.855 acc102564 [1710s]
[E-756rr] it106150: cur 33487.141 best 33490.458 (+0.000) T=0.834 acc102610 [1710s]
[E-756rr] it106200: cur 33486.912 best 33490.458 (+0.000) T=0.813 acc102657 [1711s]
[E-756rr] it106250: cur 33486.912 best 33490.458 (+0.000) T=0.793 acc102706 [1712s]
[E-756rr] it106300: cur 33486.912 best 33490.458 (+0.000) T=0.773 acc102756 [1713s]
[E-756rr] it106350: cur 33486.912 best 33490.458 (+0.000) T=0.754 acc102803 [1714s]
[E-756rr] it106400: cur 33487.765 best 33490.458 (+0.000) T=0.736 acc102852 [1714s]
[E-756rr] it106450: cur 33487.765 best 33490.458 (+0.000) T=0.717 acc102902 [1715s]
[E-756rr] it106500: cur 33487.994 best 33490.458 (+0.000) T=0.700 acc102950 [1716s]
[E-756rr] it106550: cur 33487.994 best 33490.458 (+0.000) T=0.682 acc103000 [1717s]
[E-756rr] it106600: cur 33486.883 best 33490.458 (+0.000) T=0.666 acc103050 [1718s]
[E-756rr] it106650: cur 33487.112 best 33490.458 (+0.000) T=0.649 acc103100 [1718s]
[E-756rr] it106700: cur 33487.994 best 33490.458 (+0.000) T=0.633 acc103150 [1719s]
[E-756rr] it106750: cur 33487.765 best 33490.458 (+0.000) T=0.617 acc103199 [1720s]
[E-756rr] it106800: cur 33487.994 best 33490.458 (+0.000) T=0.602 acc103249 [1721s]
[E-756rr] it106850: cur 33487.994 best 33490.458 (+0.000) T=0.587 acc103296 [1722s]
[E-756rr] it106900: cur 33487.994 best 33490.458 (+0.000) T=0.573 acc103344 [1722s]
[E-756rr] it106950: cur 33487.994 best 33490.458 (+0.000) T=0.559 acc103393 [1723s]
[E-756rr] it107000: cur 33487.765 best 33490.458 (+0.000) T=0.545 acc103443 [1724s]
[E-756rr] it107050: cur 33487.765 best 33490.458 (+0.000) T=0.531 acc103491 [1725s]
[E-756rr] it107100: cur 33487.765 best 33490.458 (+0.000) T=0.518 acc103539 [1725s]
[E-756rr] it107150: cur 33487.994 best 33490.458 (+0.000) T=0.506 acc103588 [1726s]
[E-756rr] it107200: cur 33487.765 best 33490.458 (+0.000) T=0.493 acc103638 [1727s]
[E-756rr] it107250: cur 33487.423 best 33490.458 (+0.000) T=0.481 acc103686 [1728s]
[E-756rr] it107300: cur 33486.681 best 33490.458 (+0.000) T=0.469 acc103735 [1729s]
[E-756rr] it107350: cur 33487.423 best 33490.458 (+0.000) T=0.457 acc103783 [1729s]
[E-756rr] it107400: cur 33487.423 best 33490.458 (+0.000) T=0.446 acc103830 [1730s]
[E-756rr] it107450: cur 33487.423 best 33490.458 (+0.000) T=0.435 acc103878 [1731s]
[E-756rr] it107500: cur 33487.194 best 33490.458 (+0.000) T=0.424 acc103924 [1732s]
[E-756rr] it107550: cur 33487.423 best 33490.458 (+0.000) T=0.414 acc103972 [1732s]
[E-756rr] it107600: cur 33487.423 best 33490.458 (+0.000) T=0.404 acc104020 [1733s]
[E-756rr] it107650: cur 33487.194 best 33490.458 (+0.000) T=0.394 acc104068 [1734s]
[E-756rr] it107700: cur 33488.336 best 33490.458 (+0.000) T=0.384 acc104115 [1735s]
[E-756rr] it107750: cur 33488.336 best 33490.458 (+0.000) T=0.374 acc104164 [1736s]
[E-756rr] it107800: cur 33488.107 best 33490.458 (+0.000) T=0.365 acc104213 [1736s]
[E-756rr] it107850: cur 33488.107 best 33490.458 (+0.000) T=0.356 acc104260 [1737s]
[E-756rr] it107900: cur 33488.107 best 33490.458 (+0.000) T=0.347 acc104308 [1738s]
[E-756rr] it107950: cur 33488.107 best 33490.458 (+0.000) T=0.339 acc104358 [1739s]
[E-756rr] it108000: cur 33488.107 best 33490.458 (+0.000) T=0.330 acc104408 [1740s]
[E-756rr] it108050: cur 33488.107 best 33490.458 (+0.000) T=0.322 acc104457 [1740s]
[E-756rr] it108100: cur 33488.107 best 33490.458 (+0.000) T=0.314 acc104505 [1741s]
[E-756rr] it108150: cur 33487.765 best 33490.458 (+0.000) T=0.307 acc104553 [1742s]
[E-756rr] it108200: cur 33487.765 best 33490.458 (+0.000) T=0.299 acc104601 [1743s]
[E-756rr] it108250: cur 33487.765 best 33490.458 (+0.000) T=0.292 acc104651 [1743s]
[E-756rr] it108300: cur 33487.994 best 33490.458 (+0.000) T=0.284 acc104700 [1744s]
[E-756rr] it108350: cur 33487.994 best 33490.458 (+0.000) T=0.277 acc104745 [1745s]
[E-756rr] it108400: cur 33487.765 best 33490.458 (+0.000) T=0.271 acc104791 [1746s]
[E-756rr] it108450: cur 33487.994 best 33490.458 (+0.000) T=0.264 acc104838 [1747s]
[E-756rr] it108500: cur 33487.765 best 33490.458 (+0.000) T=0.257 acc104885 [1747s]
[E-756rr] it108550: cur 33487.765 best 33490.458 (+0.000) T=0.251 acc104934 [1748s]
[E-756rr] it108600: cur 33487.994 best 33490.458 (+0.000) T=0.245 acc104982 [1749s]
[E-756rr] it108650: cur 33487.994 best 33490.458 (+0.000) T=0.239 acc105028 [1750s]
[E-756rr] it108700: cur 33487.994 best 33490.458 (+0.000) T=0.233 acc105077 [1751s]
[E-756rr] it108750: cur 33487.765 best 33490.458 (+0.000) T=0.227 acc105126 [1751s]
[E-756rr] it108800: cur 33487.765 best 33490.458 (+0.000) T=0.221 acc105172 [1752s]
[E-756rr] it108850: cur 33487.765 best 33490.458 (+0.000) T=0.216 acc105217 [1753s]
[E-756rr] it108900: cur 33486.912 best 33490.458 (+0.000) T=0.211 acc105263 [1754s]
[E-756rr] it108950: cur 33486.912 best 33490.458 (+0.000) T=0.205 acc105313 [1755s]
[E-756rr] it109000: cur 33486.912 best 33490.458 (+0.000) T=0.200 acc105360 [1755s]
[E-756rr] it109050: cur 33487.281 best 33490.458 (+0.000) T=0.195 acc105408 [1756s]
[E-756rr] it109100: cur 33487.281 best 33490.458 (+0.000) T=0.191 acc105458 [1757s]
[E-756rr] it109150: cur 33487.281 best 33490.458 (+0.000) T=0.186 acc105505 [1758s]
[E-756rr] it109200: cur 33487.281 best 33490.458 (+0.000) T=0.181 acc105554 [1758s]
[E-756rr] it109250: cur 33487.281 best 33490.458 (+0.000) T=0.177 acc105601 [1759s]
[E-756rr] it109300: cur 33487.281 best 33490.458 (+0.000) T=0.172 acc105648 [1760s]
[E-756rr] it109350: cur 33487.281 best 33490.458 (+0.000) T=0.168 acc105697 [1761s]
[E-756rr] it109400: cur 33487.281 best 33490.458 (+0.000) T=0.164 acc105745 [1762s]
[E-756rr] it109450: cur 33487.281 best 33490.458 (+0.000) T=0.160 acc105790 [1762s]
[E-756rr] it109500: cur 33487.281 best 33490.458 (+0.000) T=0.156 acc105839 [1763s]
[E-756rr] it109550: cur 33487.141 best 33490.458 (+0.000) T=0.152 acc105887 [1764s]
[E-756rr] it109600: cur 33487.141 best 33490.458 (+0.000) T=0.148 acc105935 [1765s]
[E-756rr] it109650: cur 33486.912 best 33490.458 (+0.000) T=0.145 acc105983 [1766s]
[E-756rr] it109700: cur 33487.765 best 33490.458 (+0.000) T=0.141 acc106031 [1767s]
[E-756rr] it109750: cur 33487.905 best 33490.458 (+0.000) T=0.138 acc106080 [1768s]
[E-756rr] it109800: cur 33487.905 best 33490.458 (+0.000) T=0.134 acc106129 [1768s]
[E-756rr] it109850: cur 33487.994 best 33490.458 (+0.000) T=0.131 acc106178 [1769s]
[E-756rr] it109900: cur 33487.994 best 33490.458 (+0.000) T=0.128 acc106224 [1770s]
[E-756rr] it109950: cur 33487.994 best 33490.458 (+0.000) T=0.125 acc106272 [1771s]
[E-756rr] it110000: cur 33487.994 best 33490.458 (+0.000) T=0.122 acc106320 [1772s]
[E-756rr] it110050: cur 33487.994 best 33490.458 (+0.000) T=0.119 acc106368 [1773s]
[E-756rr] it110100: cur 33487.994 best 33490.458 (+0.000) T=0.116 acc106415 [1773s]
[E-756rr] it110150: cur 33487.994 best 33490.458 (+0.000) T=0.113 acc106464 [1774s]
[E-756rr] it110200: cur 33487.994 best 33490.458 (+0.000) T=0.110 acc106510 [1775s]
[E-756rr] it110250: cur 33487.765 best 33490.458 (+0.000) T=0.107 acc106557 [1776s]
[E-756rr] it110300: cur 33487.994 best 33490.458 (+0.000) T=0.105 acc106605 [1777s]
[E-756rr] it110350: cur 33487.994 best 33490.458 (+0.000) T=0.102 acc106655 [1778s]
[E-756rr] it110400: cur 33487.994 best 33490.458 (+0.000) T=0.099 acc106701 [1779s]
[E-756rr] it110450: cur 33487.994 best 33490.458 (+0.000) T=0.097 acc106747 [1780s]
[E-756rr] it110500: cur 33487.994 best 33490.458 (+0.000) T=0.095 acc106795 [1780s]
[E-756rr] it110550: cur 33487.994 best 33490.458 (+0.000) T=0.092 acc106840 [1781s]
[E-756rr] it110600: cur 33487.994 best 33490.458 (+0.000) T=0.090 acc106887 [1782s]
[E-756rr] it110650: cur 33487.994 best 33490.458 (+0.000) T=0.088 acc106935 [1783s]
[E-756rr] it110700: cur 33487.994 best 33490.458 (+0.000) T=0.086 acc106983 [1784s]
[E-756rr] it110750: cur 33487.994 best 33490.458 (+0.000) T=0.084 acc107030 [1785s]
[E-756rr] it110800: cur 33487.994 best 33490.458 (+0.000) T=0.081 acc107077 [1786s]
[E-756rr] it110850: cur 33487.994 best 33490.458 (+0.000) T=0.079 acc107125 [1786s]
[E-756rr] it110900: cur 33487.994 best 33490.458 (+0.000) T=0.077 acc107170 [1787s]
[E-756rr] it110950: cur 33487.994 best 33490.458 (+0.000) T=0.076 acc107218 [1788s]
[E-756rr] it111000: cur 33487.994 best 33490.458 (+0.000) T=0.074 acc107266 [1789s]
[E-756rr] it111050: cur 33487.994 best 33490.458 (+0.000) T=0.072 acc107314 [1790s]
[E-756rr] it111100: cur 33487.994 best 33490.458 (+0.000) T=0.070 acc107360 [1790s]
[E-756rr] it111150: cur 33487.765 best 33490.458 (+0.000) T=0.068 acc107408 [1791s]
[E-756rr] it111200: cur 33487.994 best 33490.458 (+0.000) T=0.067 acc107455 [1792s]
[E-756rr] it111250: cur 33487.910 best 33490.458 (+0.000) T=0.065 acc107504 [1793s]
[E-756rr] it111300: cur 33487.910 best 33490.458 (+0.000) T=0.063 acc107552 [1793s]
[E-756rr] it111350: cur 33487.910 best 33490.458 (+0.000) T=0.062 acc107598 [1794s]
[E-756rr] it111400: cur 33487.910 best 33490.458 (+0.000) T=0.060 acc107644 [1795s]
[E-756rr] it111450: cur 33487.910 best 33490.458 (+0.000) T=0.059 acc107689 [1796s]
[E-756rr] it111500: cur 33487.910 best 33490.458 (+0.000) T=0.057 acc107736 [1797s]
[E-756rr] it111550: cur 33487.910 best 33490.458 (+0.000) T=0.056 acc107783 [1797s]
[E-756rr] it111600: cur 33487.910 best 33490.458 (+0.000) T=0.055 acc107831 [1798s]
[E-756rr] it111650: cur 33487.910 best 33490.458 (+0.000) T=0.053 acc107876 [1799s]
[E-756rr] it111700: cur 33487.910 best 33490.458 (+0.000) T=0.052 acc107926 [1800s]
[E-756rr] it111750: cur 33487.910 best 33490.458 (+0.000) T=0.051 acc107974 [1801s]
[E-756rr] it111800: cur 33487.910 best 33490.458 (+0.000) T=0.049 acc108023 [1801s]
[E-756rr] it111850: cur 33488.496 best 33490.458 (+0.000) T=1.951 acc108073 [1802s]
[E-756rr] it111900: cur 33488.325 best 33490.458 (+0.000) T=1.902 acc108122 [1803s]
[E-756rr] it111950: cur 33487.857 best 33490.458 (+0.000) T=1.855 acc108171 [1804s]
[E-756rr] it112000: cur 33487.857 best 33490.458 (+0.000) T=1.810 acc108221 [1805s]
[E-756rr] it112050: cur 33487.857 best 33490.458 (+0.000) T=1.765 acc108269 [1805s]
[E-756rr] it112100: cur 33488.086 best 33490.458 (+0.000) T=1.721 acc108319 [1806s]
[E-756rr] it112150: cur 33488.086 best 33490.458 (+0.000) T=1.679 acc108369 [1807s]
[E-756rr] it112200: cur 33487.460 best 33490.458 (+0.000) T=1.637 acc108418 [1808s]
[E-756rr] it112250: cur 33487.460 best 33490.458 (+0.000) T=1.597 acc108467 [1808s]
[E-756rr] it112300: cur 33487.460 best 33490.458 (+0.000) T=1.558 acc108517 [1809s]
[E-756rr] it112350: cur 33487.689 best 33490.458 (+0.000) T=1.519 acc108567 [1810s]
[E-756rr] it112400: cur 33486.607 best 33490.458 (+0.000) T=1.482 acc108615 [1811s]
[E-756rr] it112450: cur 33486.607 best 33490.458 (+0.000) T=1.445 acc108665 [1812s]
[E-756rr] it112500: cur 33486.607 best 33490.458 (+0.000) T=1.409 acc108715 [1812s]
[E-756rr] it112550: cur 33486.607 best 33490.458 (+0.000) T=1.374 acc108765 [1813s]
[E-756rr] it112600: cur 33485.725 best 33490.458 (+0.000) T=1.341 acc108814 [1814s]
[E-756rr] it112650: cur 33486.607 best 33490.458 (+0.000) T=1.307 acc108861 [1815s]
[E-756rr] it112700: cur 33486.607 best 33490.458 (+0.000) T=1.275 acc108911 [1815s]
[E-756rr] it112750: cur 33486.607 best 33490.458 (+0.000) T=1.244 acc108960 [1816s]
[E-756rr] it112800: cur 33486.607 best 33490.458 (+0.000) T=1.213 acc109010 [1817s]
[E-756rr] it112850: cur 33486.607 best 33490.458 (+0.000) T=1.183 acc109058 [1818s]
[E-756rr] it112900: cur 33486.607 best 33490.458 (+0.000) T=1.154 acc109108 [1819s]
[E-756rr] it112950: cur 33486.836 best 33490.458 (+0.000) T=1.125 acc109158 [1819s]
[E-756rr] it113000: cur 33486.976 best 33490.458 (+0.000) T=1.097 acc109207 [1820s]
[E-756rr] it113050: cur 33486.607 best 33490.458 (+0.000) T=1.070 acc109257 [1821s]
[E-756rr] it113100: cur 33486.607 best 33490.458 (+0.000) T=1.044 acc109307 [1822s]
[E-756rr] it113150: cur 33486.607 best 33490.458 (+0.000) T=1.018 acc109357 [1823s]
[E-756rr] it113200: cur 33486.836 best 33490.458 (+0.000) T=0.993 acc109407 [1824s]
[E-756rr] it113250: cur 33486.836 best 33490.458 (+0.000) T=0.968 acc109454 [1824s]
[E-756rr] it113300: cur 33486.607 best 33490.458 (+0.000) T=0.945 acc109503 [1825s]
[E-756rr] it113350: cur 33486.607 best 33490.458 (+0.000) T=0.921 acc109552 [1826s]
[E-756rr] it113400: cur 33486.836 best 33490.458 (+0.000) T=0.898 acc109602 [1827s]
[E-756rr] it113450: cur 33486.836 best 33490.458 (+0.000) T=0.876 acc109652 [1828s]
[E-756rr] it113500: cur 33486.607 best 33490.458 (+0.000) T=0.855 acc109701 [1828s]
[E-756rr] it113550: cur 33486.523 best 33490.458 (+0.000) T=0.834 acc109750 [1829s]
[E-756rr] it113600: cur 33486.752 best 33490.458 (+0.000) T=0.813 acc109800 [1830s]
[E-756rr] it113650: cur 33486.752 best 33490.458 (+0.000) T=0.793 acc109849 [1831s]
[E-756rr] it113700: cur 33486.523 best 33490.458 (+0.000) T=0.773 acc109898 [1832s]
[E-756rr] it113750: cur 33486.523 best 33490.458 (+0.000) T=0.754 acc109946 [1833s]
[E-756rr] it113800: cur 33486.523 best 33490.458 (+0.000) T=0.736 acc109994 [1834s]
[E-756rr] it113850: cur 33487.094 best 33490.458 (+0.000) T=0.717 acc110042 [1835s]
[E-756rr] it113900: cur 33487.094 best 33490.458 (+0.000) T=0.700 acc110090 [1836s]
[E-756rr] it113950: cur 33487.094 best 33490.458 (+0.000) T=0.682 acc110136 [1837s]
[E-756rr] it114000: cur 33486.865 best 33490.458 (+0.000) T=0.666 acc110184 [1838s]
[E-756rr] it114050: cur 33487.094 best 33490.458 (+0.000) T=0.649 acc110234 [1839s]
[E-756rr] it114100: cur 33487.094 best 33490.458 (+0.000) T=0.633 acc110283 [1840s]
[E-756rr] it114150: cur 33487.094 best 33490.458 (+0.000) T=0.617 acc110332 [1841s]
[E-756rr] it114200: cur 33486.865 best 33490.458 (+0.000) T=0.602 acc110382 [1842s]
[E-756rr] it114250: cur 33486.865 best 33490.458 (+0.000) T=0.587 acc110431 [1843s]
[E-756rr] it114300: cur 33487.094 best 33490.458 (+0.000) T=0.573 acc110479 [1844s]
[E-756rr] it114350: cur 33487.718 best 33490.458 (+0.000) T=0.559 acc110528 [1844s]
[E-756rr] it114400: cur 33487.718 best 33490.458 (+0.000) T=0.545 acc110576 [1845s]
[E-756rr] it114450: cur 33487.376 best 33490.458 (+0.000) T=0.531 acc110625 [1846s]
[E-756rr] it114500: cur 33487.376 best 33490.458 (+0.000) T=0.518 acc110674 [1847s]
[E-756rr] it114550: cur 33487.110 best 33490.458 (+0.000) T=0.506 acc110724 [1848s]
[E-756rr] it114600: cur 33486.257 best 33490.458 (+0.000) T=0.493 acc110772 [1849s]
[E-756rr] it114650: cur 33486.486 best 33490.458 (+0.000) T=0.481 acc110822 [1850s]
[E-756rr] it114700: cur 33486.486 best 33490.458 (+0.000) T=0.469 acc110870 [1851s]
[E-756rr] it114750: cur 33486.486 best 33490.458 (+0.000) T=0.457 acc110919 [1852s]
[E-756rr] it114800: cur 33486.486 best 33490.458 (+0.000) T=0.446 acc110967 [1853s]
[E-756rr] it114850: cur 33486.486 best 33490.458 (+0.000) T=0.435 acc111012 [1854s]
[E-756rr] it114900: cur 33486.486 best 33490.458 (+0.000) T=0.424 acc111061 [1855s]
[E-756rr] it114950: cur 33486.486 best 33490.458 (+0.000) T=0.414 acc111111 [1856s]
[E-756rr] it115000: cur 33486.486 best 33490.458 (+0.000) T=0.404 acc111160 [1857s]
[E-756rr] it115050: cur 33486.486 best 33490.458 (+0.000) T=0.394 acc111208 [1857s]
[E-756rr] it115100: cur 33486.486 best 33490.458 (+0.000) T=0.384 acc111256 [1858s]
[E-756rr] it115150: cur 33486.257 best 33490.458 (+0.000) T=0.374 acc111303 [1859s]
[E-756rr] it115200: cur 33486.486 best 33490.458 (+0.000) T=0.365 acc111350 [1860s]
[E-756rr] it115250: cur 33486.486 best 33490.458 (+0.000) T=0.356 acc111397 [1861s]
[E-756rr] it115300: cur 33486.486 best 33490.458 (+0.000) T=0.347 acc111445 [1862s]
[E-756rr] it115350: cur 33486.486 best 33490.458 (+0.000) T=0.339 acc111494 [1863s]
[E-756rr] it115400: cur 33486.486 best 33490.458 (+0.000) T=0.330 acc111542 [1864s]
[E-756rr] it115450: cur 33486.486 best 33490.458 (+0.000) T=0.322 acc111590 [1865s]
[E-756rr] it115500: cur 33487.057 best 33490.458 (+0.000) T=0.314 acc111638 [1866s]
[E-756rr] it115550: cur 33487.057 best 33490.458 (+0.000) T=0.307 acc111685 [1867s]
[E-756rr] it115600: cur 33487.057 best 33490.458 (+0.000) T=0.299 acc111734 [1868s]
[E-756rr] it115650: cur 33486.642 best 33490.458 (+0.000) T=0.292 acc111784 [1869s]
[E-756rr] it115700: cur 33486.642 best 33490.458 (+0.000) T=0.284 acc111832 [1869s]
[E-756rr] it115750: cur 33486.642 best 33490.458 (+0.000) T=0.277 acc111881 [1870s]
[E-756rr] it115800: cur 33487.495 best 33490.458 (+0.000) T=0.271 acc111930 [1871s]
[E-756rr] it115850: cur 33487.724 best 33490.458 (+0.000) T=0.264 acc111977 [1872s]
[E-756rr] it115900: cur 33487.724 best 33490.458 (+0.000) T=0.257 acc112026 [1873s]
[E-756rr] it115950: cur 33487.724 best 33490.458 (+0.000) T=0.251 acc112076 [1874s]
[E-756rr] it116000: cur 33487.724 best 33490.458 (+0.000) T=0.245 acc112122 [1875s]
[E-756rr] it116050: cur 33487.724 best 33490.458 (+0.000) T=0.239 acc112168 [1876s]
[E-756rr] it116100: cur 33487.724 best 33490.458 (+0.000) T=0.233 acc112217 [1877s]
[E-756rr] it116150: cur 33487.724 best 33490.458 (+0.000) T=0.227 acc112265 [1877s]
[E-756rr] it116200: cur 33487.495 best 33490.458 (+0.000) T=0.221 acc112312 [1878s]
[E-756rr] it116250: cur 33487.724 best 33490.458 (+0.000) T=0.216 acc112362 [1879s]
[E-756rr] it116300: cur 33487.495 best 33490.458 (+0.000) T=0.211 acc112410 [1880s]
[E-756rr] it116350: cur 33487.495 best 33490.458 (+0.000) T=0.205 acc112459 [1881s]
[E-756rr] it116400: cur 33487.724 best 33490.458 (+0.000) T=0.200 acc112505 [1882s]
[E-756rr] it116450: cur 33487.724 best 33490.458 (+0.000) T=0.195 acc112554 [1883s]
[E-756rr] it116500: cur 33487.724 best 33490.458 (+0.000) T=0.191 acc112601 [1884s]
[E-756rr] it116550: cur 33487.837 best 33490.458 (+0.000) T=0.186 acc112649 [1885s]
[E-756rr] it116600: cur 33487.837 best 33490.458 (+0.000) T=0.181 acc112698 [1886s]
[E-756rr] it116650: cur 33487.837 best 33490.458 (+0.000) T=0.177 acc112745 [1886s]
[E-756rr] it116700: cur 33488.206 best 33490.458 (+0.000) T=0.172 acc112795 [1887s]
[E-756rr] it116750: cur 33488.206 best 33490.458 (+0.000) T=0.168 acc112843 [1888s]
[E-756rr] it116800: cur 33488.206 best 33490.458 (+0.000) T=0.164 acc112892 [1889s]
[E-756rr] it116850: cur 33488.206 best 33490.458 (+0.000) T=0.160 acc112939 [1890s]
[E-756rr] it116900: cur 33488.206 best 33490.458 (+0.000) T=0.156 acc112984 [1891s]
[E-756rr] it116950: cur 33488.206 best 33490.458 (+0.000) T=0.152 acc113032 [1892s]
[E-756rr] it117000: cur 33488.206 best 33490.458 (+0.000) T=0.148 acc113080 [1893s]
[E-756rr] it117050: cur 33487.977 best 33490.458 (+0.000) T=0.145 acc113128 [1894s]
[E-756rr] it117100: cur 33487.977 best 33490.458 (+0.000) T=0.141 acc113176 [1895s]
[E-756rr] it117150: cur 33488.206 best 33490.458 (+0.000) T=0.138 acc113225 [1896s]
[E-756rr] it117200: cur 33488.206 best 33490.458 (+0.000) T=0.134 acc113269 [1897s]
[E-756rr] it117250: cur 33488.206 best 33490.458 (+0.000) T=0.131 acc113317 [1898s]
[E-756rr] it117300: cur 33488.252 best 33490.458 (+0.000) T=0.128 acc113364 [1899s]
[E-756rr] it117350: cur 33488.252 best 33490.458 (+0.000) T=0.125 acc113413 [1900s]
[E-756rr] it117400: cur 33488.252 best 33490.458 (+0.000) T=0.122 acc113460 [1901s]
[E-756rr] it117450: cur 33488.252 best 33490.458 (+0.000) T=0.119 acc113507 [1902s]
[E-756rr] it117500: cur 33488.252 best 33490.458 (+0.000) T=0.116 acc113556 [1903s]
[E-756rr] it117550: cur 33488.252 best 33490.458 (+0.000) T=0.113 acc113602 [1904s]
[E-756rr] it117600: cur 33488.252 best 33490.458 (+0.000) T=0.110 acc113651 [1905s]
[E-756rr] it117650: cur 33488.252 best 33490.458 (+0.000) T=0.107 acc113699 [1906s]
[E-756rr] it117700: cur 33488.252 best 33490.458 (+0.000) T=0.105 acc113746 [1907s]
[E-756rr] it117750: cur 33488.252 best 33490.458 (+0.000) T=0.102 acc113794 [1908s]
[E-756rr] it117800: cur 33488.252 best 33490.458 (+0.000) T=0.099 acc113843 [1908s]
[E-756rr] it117850: cur 33488.252 best 33490.458 (+0.000) T=0.097 acc113890 [1909s]
[E-756rr] it117900: cur 33488.252 best 33490.458 (+0.000) T=0.095 acc113935 [1910s]
[E-756rr] it117950: cur 33488.252 best 33490.458 (+0.000) T=0.092 acc113982 [1911s]
[E-756rr] it118000: cur 33488.252 best 33490.458 (+0.000) T=0.090 acc114030 [1912s]
[E-756rr] it118050: cur 33488.252 best 33490.458 (+0.000) T=0.088 acc114078 [1913s]
